NRC Clean data set
101														
Survey														
2001	2030													
1	1	0	0.01											
2	15													
1	270.286	436.615	395.033	602.945	374.242	353.450	332.659	519.780	415.824	124.747	103.956	83.165	41.582	20.791
1	105.091	408.688	186.829	175.152	245.213	408.688	210.182	198.506	116.768	163.475	23.354	35.030	11.677	35.030
1	74.690	209.132	373.451	239.008	313.699	358.513	418.265	224.070	179.256	209.132	119.504	59.752	59.752	44.814
1	147.704	86.885	225.900	278.031	104.262	165.081	130.327	130.327	69.508	69.508	86.885	52.131	17.377	43.442
1	795.124	223.629	173.933	372.714	596.343	372.714	397.562	149.086	397.562	173.933	149.086	99.391	99.391	124.238
1	1198.223	585.798	119.822	39.941	106.509	39.941	79.882	93.195	79.882	93.195	79.882	13.314	0.000	39.941
1	580.684	2250.150	798.440	193.561	120.976	96.781	193.561	145.171	72.585	0.000	120.976	24.195	24.195	96.781
1	471.342	1585.424	3256.546	1199.780	385.644	342.794	42.849	42.849	128.548	85.699	214.246	85.699	85.699	42.849
1	795.718	636.574	1432.292	1877.894	636.574	190.972	95.486	31.829	63.657	31.829	63.657	31.829	31.829	127.315
1	633.789	554.565	475.342	831.848	653.595	217.865	59.418	19.806	19.806	0.000	19.806	0.000	0.000	39.612
1	1763.952	1166.484	739.722	398.312	597.468	483.664	341.410	142.254	0.000	0.000	0.000	0.000	0.000	0.000
1	905.140	4738.675	2023.255	692.166	425.948	905.140	745.410	106.487	0.000	0.000	0.000	53.244	53.244	0.000
1	254.877	1201.563	2694.415	1165.152	801.042	109.233	473.343	291.288	72.822	72.822	109.233	36.411	0.000	0.000
1	257.842	309.411	2062.740	3661.363	1701.760	567.253	567.253	360.979	206.274	206.274	103.137	51.568	103.137	0.000
1	155.957	184.313	155.957	623.827	893.207	382.803	198.491	70.889	42.534	70.889	14.178	0.000	0.000	28.356
1	230.340	414.612	138.204	322.476	806.189	1197.767	529.782	276.408	207.306	23.034	115.170	92.136	0.000	0.000
1	1090.058	862.963	999.220	726.706	681.286	1589.668	1135.477	862.963	227.095	227.095	136.257	45.419	0.000	90.838
1	1185.557	1251.421	526.914	329.321	296.389	263.457	691.575	1020.896	197.593	164.661	98.796	131.729	32.932	0.000
1	1119.758	1399.697	1150.862	497.670	217.731	93.313	342.148	279.939	435.461	124.418	155.522	124.418	31.104	62.209
1	1298.137	3211.181	2937.889	2596.274	1024.845	136.646	409.938	409.938	478.261	204.969	273.292	273.292	136.646	0.000
1	704.157	1152.257	1376.307	1248.278	896.200	256.057	160.036	64.014	32.007	0.000	32.007	0.000	0.000	128.029
1	713.389	990.818	1268.247	2140.167	1268.247	554.858	435.960	79.265	79.265	158.531	118.898	39.633	39.633	39.633
1	235.446	1569.640	1412.676	1451.917	1412.676	981.025	235.446	156.964	117.723	0.000	0.000	39.241	117.723	39.241
1	258.574	186.748	545.879	474.053	574.609	387.861	229.844	43.096	57.461	14.365	14.365	14.365	14.365	0.000
1	411.151	556.263	483.707	846.487	701.375	556.263	483.707	266.039	145.112	120.927	48.371	0.000	48.371	48.371
1	224.011	448.023	184.480	289.897	355.783	276.720	329.428	131.771	105.417	92.240	13.177	0.000	0.000	26.354
1	604.016	572.226	317.903	254.322	302.008	317.903	206.637	143.056	127.161	63.581	111.266	31.790	15.895	15.895
1	188.420	588.811	423.944	388.615	129.538	164.867	129.538	141.315	47.105	35.329	70.657	11.776	11.776	11.776
1	113.948	288.669	296.265	220.300	136.738	75.966	53.176	60.772	30.386	0.000	15.193	22.790	15.193	0.000
1	490.854	198.995	437.789	504.121	318.392	106.131	106.131	13.266	39.799	0.000	39.799	13.266	13.266	0.000
