NRC Clean data set
101														
Survey														
2001	2030													
1	1	0	0.01											
2	15													
1	436.034	550.779	596.677	895.016	757.321	504.881	252.440	114.746	91.797	114.746	68.847	22.949	22.949	137.695
1	170.259	288.130	445.292	353.614	353.614	353.614	275.033	91.678	13.097	26.194	26.194	26.194	65.484	26.194
1	189.457	183.345	140.565	158.899	128.342	134.453	97.784	48.892	24.446	24.446	18.335	12.223	12.223	12.223
1	353.544	353.544	339.946	271.957	326.348	217.566	285.555	203.968	95.185	67.989	27.196	13.598	27.196	54.391
1	172.378	314.778	239.831	119.915	179.873	97.431	119.915	52.463	82.442	29.979	37.474	7.495	0.000	14.989
1	100.296	479.192	490.336	367.752	133.728	178.304	100.296	122.584	44.576	22.288	11.144	0.000	22.288	66.864
1	124.635	170.553	242.711	242.711	124.635	91.836	98.396	72.157	52.478	19.679	6.560	0.000	0.000	6.560
1	186.162	310.270	239.351	327.999	221.621	150.702	79.784	53.189	8.865	26.595	17.730	0.000	8.865	8.865
1	203.815	203.815	192.492	124.553	124.553	118.892	33.969	28.308	22.646	11.323	16.985	5.662	5.662	0.000
1	278.500	460.965	220.879	240.086	172.862	192.069	115.241	57.621	9.603	48.017	9.603	19.207	0.000	9.603
1	208.926	450.840	626.778	351.875	153.946	164.942	120.957	32.988	32.988	32.988	10.996	10.996	0.000	0.000
1	54.484	190.692	426.788	408.627	308.740	118.048	118.048	63.564	18.161	18.161	18.161	0.000	0.000	27.242
1	42.993	118.230	188.093	193.467	236.459	112.856	69.863	42.993	32.244	5.374	5.374	0.000	5.374	5.374
1	65.425	56.079	74.772	210.295	163.563	144.870	93.464	51.405	18.693	4.673	9.346	4.673	4.673	4.673
1	110.354	58.081	127.778	127.778	203.283	168.435	121.970	81.313	11.616	29.040	11.616	5.808	0.000	0.000
1	158.369	131.974	79.185	89.743	95.022	100.301	121.416	84.464	26.395	15.837	0.000	0.000	0.000	5.279
1	356.002	249.201	127.143	25.429	25.429	40.686	40.686	50.857	20.343	25.429	10.171	0.000	0.000	5.086
1	109.957	343.617	251.986	77.886	32.071	13.745	27.489	9.163	4.582	9.163	0.000	4.582	0.000	4.582
1	155.344	262.890	412.260	167.294	65.723	35.849	17.924	17.924	11.950	0.000	0.000	0.000	0.000	0.000
1	62.390	170.532	232.922	220.444	66.549	33.275	16.637	12.478	0.000	0.000	0.000	0.000	0.000	0.000
1	36.181	192.968	168.847	172.867	152.766	48.242	12.060	0.000	4.020	0.000	0.000	0.000	0.000	4.020
1	18.429	65.818	121.106	129.004	57.920	76.349	28.960	10.531	0.000	0.000	2.633	0.000	0.000	0.000
1	59.407	52.806	95.711	135.316	92.411	99.011	46.205	29.703	9.901	3.300	0.000	0.000	0.000	0.000
1	49.458	65.944	51.519	45.336	57.701	41.215	35.033	14.425	12.364	4.121	0.000	2.061	0.000	0.000
1	142.121	68.692	40.268	42.636	37.899	26.056	18.949	16.581	11.843	9.475	4.737	0.000	0.000	0.000
1	145.646	155.867	76.656	20.442	7.666	10.221	5.110	5.110	2.555	5.110	7.666	0.000	0.000	0.000
1	97.665	93.087	59.515	18.312	9.156	0.000	3.052	3.052	0.000	1.526	1.526	0.000	0.000	0.000
1	92.741	197.686	97.623	65.895	12.203	2.441	4.881	2.441	0.000	0.000	0.000	0.000	0.000	0.000
1	31.894	99.038	124.217	43.644	18.465	6.714	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	42.319	41.037	53.861	58.990	26.930	8.977	2.565	0.000	1.282	0.000	0.000	0.000	0.000	0.000
