NRC Clean data set
101														
Survey														
2001	2030													
1	1	0	0.01											
2	15													
1	1417.617	1903.658	648.054	769.564	769.564	445.537	729.060	283.523	243.020	40.503	202.517	81.007	121.510	40.503
1	398.560	577.225	535.995	123.691	247.382	192.408	206.152	206.152	96.204	27.487	41.230	13.743	27.487	41.230
1	228.181	1118.086	1026.814	935.541	342.271	205.363	91.272	182.545	91.272	136.909	22.818	91.272	0.000	22.818
1	205.818	441.039	1146.702	1381.923	823.273	676.260	235.221	176.416	352.831	88.208	58.805	117.610	88.208	58.805
1	33.708	123.595	348.313	460.672	483.144	280.898	202.246	78.651	78.651	22.472	44.944	33.708	11.236	22.472
1	144.616	180.770	117.501	244.040	352.502	262.117	162.693	90.385	36.154	36.154	27.116	27.116	18.077	9.039
1	294.463	196.309	186.493	235.571	235.571	186.493	206.124	98.154	58.893	39.262	39.262	39.262	19.631	0.000
1	306.872	409.163	119.339	119.339	153.436	102.291	179.009	93.767	42.621	8.524	51.145	17.048	17.048	8.524
1	427.606	869.466	470.367	228.057	128.282	213.803	142.535	128.282	85.521	71.268	14.254	0.000	0.000	42.761
1	400.629	586.635	729.717	429.245	171.698	57.233	42.925	100.157	42.925	28.616	14.308	14.308	28.616	14.308
1	468.255	661.065	468.255	468.255	344.305	68.861	41.317	41.317	55.089	27.544	13.772	0.000	55.089	13.772
1	92.941	413.071	444.051	444.051	309.803	113.595	72.287	30.980	20.654	30.980	20.654	10.327	0.000	10.327
1	48.017	96.033	321.712	187.265	144.050	57.620	43.215	14.405	4.802	0.000	0.000	0.000	9.603	0.000
1	145.059	117.860	244.787	489.573	308.250	226.654	145.059	63.463	27.199	27.199	0.000	9.066	0.000	0.000
1	135.145	135.145	50.679	140.776	236.503	168.931	101.358	39.417	39.417	0.000	5.631	5.631	0.000	0.000
1	235.418	251.843	136.871	60.223	98.547	131.396	60.223	49.274	21.899	10.950	5.475	5.475	0.000	0.000
1	177.850	330.293	215.961	139.739	88.925	50.814	63.518	50.814	57.166	0.000	6.352	6.352	0.000	6.352
1	92.360	123.147	194.982	95.781	68.415	37.628	10.262	23.945	3.421	3.421	3.421	0.000	0.000	0.000
1	240.426	269.568	276.854	291.425	167.569	87.427	7.286	36.428	7.286	14.571	14.571	0.000	7.286	0.000
1	86.485	160.615	185.325	148.260	86.485	57.657	16.473	16.473	0.000	4.118	4.118	0.000	0.000	0.000
1	228.888	175.658	180.981	170.335	90.491	79.845	10.646	5.323	0.000	5.323	0.000	0.000	0.000	5.323
1	431.786	283.914	82.808	118.298	65.064	47.319	59.149	17.745	0.000	0.000	0.000	0.000	0.000	0.000
1	135.464	270.928	103.211	32.253	29.028	16.127	12.901	0.000	3.225	3.225	0.000	0.000	0.000	0.000
1	182.890	306.464	271.863	69.201	24.715	39.544	4.943	9.886	0.000	0.000	4.943	0.000	0.000	0.000
1	188.741	283.112	283.112	225.441	15.728	5.243	5.243	15.728	0.000	0.000	0.000	0.000	0.000	0.000
1	75.333	180.144	193.246	85.159	91.710	16.377	3.275	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	75.900	140.958	184.330	159.029	101.201	46.986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	55.616	87.814	152.211	125.867	81.960	26.344	8.781	5.854	2.927	0.000	0.000	0.000	0.000	0.000
1	112.372	34.683	37.457	45.781	18.035	5.549	2.775	2.775	0.000	0.000	0.000	0.000	0.000	0.000
1	72.169	125.512	34.516	29.809	20.396	7.844	7.844	1.569	0.000	0.000	0.000	0.000	0.000	0.000
